"Gene_symbol"	"score_df_2"	"n_cor"	"is_deg"	"Ssec_norm"	"X"
"nicol1"	1.10043045	0	FALSE	1.07902053763749	NA
"cd9a_ChrAur1"	1.099542135	0	FALSE	1.0781495056437	NA
"c1qc"	1.099189138	0	FALSE	1.07780337653329	NA
"c3a.1_ChrAur2"	1.099173631	0	FALSE	1.07778817123661	NA
"hbegfa"	1.097756133	1	FALSE	1.07639825199722	NA
"pros1"	1.096953222	0	FALSE	1.07561096238805	NA
"scg5"	1.096271	0	FALSE	1.07494201366056	NA
"farp1_ChrAur1"	1.095636871	0	FALSE	1.07432022223838	NA
"tgfb1a"	1.090475573	0	FALSE	1.06925934215925	NA
"chga"	1.089048172	0	FALSE	1.06785971259208	NA
"ccl36.1_ChrAur2"	1.088828365	0	FALSE	1.06764418214459	NA
"nxph2a"	1.08729262	0	FALSE	1.06613831651212	NA
"ccl19a.2"	1.086431341	0	FALSE	1.06529379450745	NA
"srpx2"	1.084733796	0	FALSE	1.0636292768466	NA
"scube1"	1.083550218	0	FALSE	1.06246872647297	NA
"s100b"	1.083465033	0	FALSE	1.0623851988275	NA
"olfml1"	1.082406463	0	FALSE	1.06134722430532	NA
"bdnf"	1.081982805	0	FALSE	1.06093180897132	NA
"loxa"	1.081458499	0	FALSE	1.06041770383909	NA
"ghra"	1.081401206	0	FALSE	1.06036152552844	NA
"il1fma"	1.080418497	0	FALSE	1.05939793605896	NA
"col4a1"	1.078967818	0	FALSE	1.05797548138723	NA
"angptl3_ChrAur1"	1.077235798	0	FALSE	1.05627715947002	NA
"tac3a"	1.073268229	0	FALSE	1.05238678326724	NA
"tshba"	1.073130926	1	FALSE	1.05225215162661	NA
"ggh"	1.070792496	0	FALSE	1.04995921798794	NA
"ccdc80"	1.069996641	0	FALSE	1.04917884709763	NA
"hhipl1"	1.061363698	0	FALSE	1.04071386614654	NA
"bmp7b"	1.061278055	0	FALSE	1.04062988941189	NA
"prg4b"	1.05746002	0	FALSE	1.03688613788409	NA
"adm2a_ChrAur1"	1.054302565	0	FALSE	1.03379011414932	NA
"tac1"	1.050951005	0	FALSE	1.03050376191041	NA
"plaub"	1.050481336	0	FALSE	1.03004323076381	NA
"angptl2b"	1.05005439	0	FALSE	1.02962459140095	NA
"cga"	1.049185047	0	FALSE	1.028772162289	NA
"them6"	1.047759566	0	FALSE	1.02737441536641	NA
"si:ch211-136a13.1"	1.046231535	0	FALSE	1.0258761136508	NA
"adamts8a"	1.045948683	0	FALSE	1.02559876480325	NA
"ccdc126"	1.044373844	0	FALSE	1.02405456578143	NA
"spon1a_ChrAur1"	1.043895634	0	FALSE	1.02358565980804	NA
"c1ql1l2_ChrAur2"	1.043885185	0	FALSE	1.02357541410319	NA
"fgf12b"	1.042818409	0	FALSE	1.02252939323649	NA
"bmp1a_ChrAur1"	1.039853955	0	FALSE	1.01962261548522	NA
"ndr2"	1.038913016	0	FALSE	1.01869998334098	NA
"tulp3"	1.037907762	0	FALSE	1.01771428750574	NA
"dag1_ChrAur1"	1.037440114	0	FALSE	1.01725573803868	NA
"bgnb"	1.036870332	0	FALSE	1.01669704168492	NA
"col12a1b"	1.036637428	0	FALSE	1.01646866905192	NA
"olfml3b_ChrAur1"	1.036022664	0	FALSE	1.01586586586541	NA
"mgat5_ChrAur1"	1.035547989	0	FALSE	1.01540042611526	NA
"luzp2"	1.034034181	0	FALSE	1.01391607067776	NA
"mfap5"	1.032945495	0	FALSE	1.01284856609077	NA
"olfm2a"	1.032648127	0	FALSE	1.0125569836657	NA
"tgfa"	1.032489633	0	FALSE	1.01240157331597	NA
"wnt7bb"	1.032017259	0	FALSE	1.01193838979769	NA
"hmcn1"	1.031916751	0	FALSE	1.01183983727564	NA
"gpx3"	1.031839508	0	FALSE	1.01176409711106	NA
"c8g"	1.031132524	0	FALSE	1.01107086815163	NA
"zgc:113531"	1.026462649	0	FALSE	1.00649184997451	NA
"eys"	1.026261252	0	FALSE	1.00629437134311	NA
"fstl1b"	1.025674121	0	FALSE	1.00571866353051	NA
"inhbaa_ChrAur1"	1.025203014	0	FALSE	1.00525672236156	NA
"twsg1a"	1.025055176	0	FALSE	1.0051117606893	NA
"fgf14_ChrAur2"	1.024535055	0	FALSE	1.00460175913394	NA
"pcolcea"	1.024211899	0	FALSE	1.00428489043873	NA
"ecrg4a"	1.023751929	0	FALSE	1.00383386958894	NA
"pcolce2b"	1.023370631	0	FALSE	1.00345999010118	NA
"olfml3a"	1.0218355	0	FALSE	1.00195472652277	NA
"grna.1"	1.021114838	0	FALSE	1.00124808568173	NA
"farp1_ChrAur2"	1.019152988	0	FALSE	0.999324405323951	NA
"ntn1a"	1.018914222	0	FALSE	0.999090284741691	NA
"nell2a"	1.01698667	0	FALSE	0.997200235083974	NA
"tinagl1"	1.016274625	0	FALSE	0.99650204359107	NA
"f8"	1.014913433	0	FALSE	0.995167334865346	NA
"gal"	1.013935395	0	FALSE	0.99420832551715	NA
"wu:fj39g12"	1.013884432	0	FALSE	0.994158354050384	NA
"mmp2"	1.013815352	0	FALSE	0.994090618066943	NA
"inhbab"	1.013272371	0	FALSE	0.993558201274453	NA
"lamc1"	1.011621203	0	FALSE	0.991939158305322	NA
"adamtsl3"	1.011181502	0	FALSE	0.991508012103016	NA
"nbl1"	1.011000038	0	FALSE	0.991330078656298	NA
"otomp"	1.009934554	0	FALSE	0.990285324652513	NA
"ahsg2"	1.009342002	0	FALSE	0.989704301310585	NA
"penka"	1.009326948	0	FALSE	0.989689540200355	NA
"si:ch211-196i2.1"	1.008591833	0	FALSE	0.988968727556062	NA
"lamc3"	1.007932516	0	FALSE	0.988322238190183	NA
"st3gal2"	1.007094787	0	FALSE	0.987500807998048	NA
"olfml2a"	1.006437271	0	FALSE	0.986856084592017	NA
"angpt1"	1.006105638	0	FALSE	0.986530903824837	NA
"acp7"	1.00486877	0	FALSE	0.985318100258427	NA
"c1qa"	1.003078724	0	FALSE	0.98356288129178	NA
"pltp"	1.0028313	0	FALSE	0.983320271159077	NA
"spon2a"	1.002049686	0	FALSE	0.982553864196688	NA
"kazald3"	0.99884814	0	FALSE	0.979414607293909	NA
"nxph4"	0.998615238	0	FALSE	0.979186236621999	NA
"emilin1a_ChrAur2"	0.998312213	0	FALSE	0.978889107259196	NA
"fbln2_ChrAur3"	0.997517829	0	FALSE	0.978110178749202	NA
"bmp2b"	0.996277502	0	FALSE	0.976893983480899	NA
"pdyn"	0.995552325	0	FALSE	0.976182915483442	NA
"grnb"	0.993252901	0	FALSE	0.973928228946245	NA
"col4a6"	0.991175873	0	FALSE	0.971891611485098	NA
"angptl1a_ChrAur2"	0.990070718	0	FALSE	0.970807958318037	NA
"mmrn2a_ChrAur1"	0.989354871	0	FALSE	0.970106038796629	NA
"sema3c"	0.98934085	0	FALSE	0.970092290588409	NA
"ltbp3"	0.988484373	0	FALSE	0.969252477156298	NA
"hmcn2"	0.986249759	0	FALSE	0.96706133967942	NA
"wnt5a"	0.985677606	0	FALSE	0.966500318455707	NA
"olfm1b"	0.985647881	0	FALSE	0.966471171783619	NA
"calub"	0.985418038	0	FALSE	0.966245800595979	NA
"postnb_ChrAur1"	0.985177403	0	FALSE	0.966009847376878	NA
"tgfbi"	0.985093152	0	FALSE	0.965927235559551	NA
"fbln2_ChrAur1"	0.984678943	0	FALSE	0.965521085386339	NA
"bag6"	0.984025618	0	FALSE	0.964880471440449	NA
"lipg"	0.983334466	0	FALSE	0.964202766454524	NA
"kcp"	0.982437917	0	FALSE	0.96332366066097	NA
"pm20d1.2"	0.982248974	0	FALSE	0.963138393725251	NA
"tfa"	0.982055742	0	FALSE	0.962948921236073	NA
"olfm3a"	0.980482064	0	FALSE	0.961405860625902	NA
"col9a3"	0.980326575	0	FALSE	0.961253396811058	NA
"efemp2a"	0.979612748	0	FALSE	0.960553457988646	NA
"postnb_ChrAur2"	0.979348991	0	FALSE	0.960294832629864	NA
"creg1"	0.978404136	0	FALSE	0.959368360675104	NA
"cpamd8"	0.978263412	0	FALSE	0.959230374593258	NA
