"Gene_symbol"	"score_df_1"	"n_cor"	"is_deg"	"Ssec_norm"	"X"
"col14a1a"	1.29327713	0	FALSE	1.26811520357954	NA
"loxa"	1.293197244	1	FALSE	1.26803687183702	NA
"cga"	1.292550775	1	TRUE	1.26740298050118	NA
"col11a1b"	1.289519677	0	FALSE	1.26443085537179	NA
"col5a2a"	1.286973738	0	FALSE	1.26193445001644	NA
"smtla"	1.286937613	2	TRUE	1.26189902786239	NA
"col5a3a"	1.286765164	0	FALSE	1.26172993402034	NA
"mdkb"	1.283166778	1	FALSE	1.25820155801407	NA
"dkk3b"	1.281565199	0	FALSE	1.25663113924418	NA
"grna.1"	1.269584759	0	FALSE	1.24488379000467	NA
"spon1a_ChrAur2"	1.26929662	0	FALSE	1.2446012570207	NA
"mgat5_ChrAur1"	1.268123639	0	FALSE	1.24345109747244	NA
"ngrn"	1.268110703	0	FALSE	1.24343841315452	NA
"frzb"	1.267546909	2	FALSE	1.24288558829858	NA
"si:ch211-136a13.1"	1.26151298	0	TRUE	1.23696905507865	NA
"asah1b"	1.24439905	0	FALSE	1.22018809272915	NA
"angptl1a_ChrAur2"	1.242212232	0	FALSE	1.21804382133601	NA
"olfm3a"	1.238248845	0	FALSE	1.21415754576848	NA
"hmcn2"	1.235376563	0	FALSE	1.21134114672401	NA
"bmp6"	1.230186412	0	FALSE	1.20625197500721	NA
"dipk2ab"	1.227802933	0	FALSE	1.20391486883933	NA
"b2m_ChrAur2"	1.227692946	1	FALSE	1.20380702174015	NA
"efemp2a"	1.224646312	0	FALSE	1.2008196628783	NA
"scg2b"	1.223715019	0	FALSE	1.19990648906203	NA
"edn2_ChrAur1"	1.219661213	0	FALSE	1.19593155368143	NA
"kitlga"	1.218250305	0	FALSE	1.19454809622738	NA
"penka"	1.217465358	0	FALSE	1.19377842111165	NA
"anxa2a_ChrAur1"	1.213215195	0	FALSE	1.18961094904169	NA
"ndnf"	1.212960481	1	FALSE	1.18936119074281	NA
"spink4"	1.208493425	0	TRUE	1.18498104553075	NA
"pdgfrl"	1.204105469	0	FALSE	1.18067846135358	NA
"lpla"	1.203593366	0	FALSE	1.18017632180047	NA
"pnocb"	1.202147978	0	FALSE	1.17875905518734	NA
"spock2_ChrAur1"	1.193754333	2	FALSE	1.17052871646795	NA
"kcp"	1.190077715	0	FALSE	1.16692363053903	NA
"inhbaa_ChrAur1"	1.188663511	0	FALSE	1.16553694121177	NA
"ybx1"	1.18655136	1	FALSE	1.16346588410171	NA
"olfml1"	1.179839065	1	FALSE	1.15688418313217	NA
"bgnb"	1.178157611	0	FALSE	1.15523544340574	NA
"hbegfa"	1.176816417	0	TRUE	1.15392034360006	NA
"pthlha"	1.174674857	1	FALSE	1.15182044966984	NA
"timp2a"	1.17395955	0	FALSE	1.15111905964222	NA
"abcb6a"	1.17381537	0	FALSE	1.15097768480012	NA
"lamb1a"	1.171468951	1	FALSE	1.14867691759497	NA
"fgf14_ChrAur2"	1.167897627	0	FALSE	1.14517507707197	NA
"mfap5"	1.162279729	0	FALSE	1.13966648057652	NA
"inhbb_ChrAur1"	1.161937005	0	FALSE	1.13933042459521	NA
"prf1.5"	1.161838152	0	TRUE	1.13923349487357	NA
"inhbaa_ChrAur2"	1.16177624	0	FALSE	1.13917278742992	NA
"galnt1"	1.161181528	1	FALSE	1.13858964611283	NA
"adamtsl4"	1.161142095	0	FALSE	1.13855098031904	NA
"col10a1b"	1.159906604	0	TRUE	1.1373395269618	NA
"tgfb3_ChrAur2"	1.154812249	1	FALSE	1.13234428744347	NA
"mif"	1.148387858	0	FALSE	1.12604488903004	NA
"lamb2"	1.147640736	0	FALSE	1.12531230299326	NA
"emilin1a_ChrAur1"	1.145678719	0	FALSE	1.12338845888462	NA
"svep1"	1.143140888	0	FALSE	1.12090000378049	NA
"nid1a"	1.14302667	0	FALSE	1.12078800799941	NA
"tg_ChrAur1"	1.142368404	0	FALSE	1.12014254918533	NA
"fgf16"	1.141748892	0	TRUE	1.11953509037564	NA
"npy"	1.141540077	0	FALSE	1.11933033806842	NA
"prss12"	1.140921202	0	TRUE	1.11872350386529	NA
"npc2.1"	1.138466814	0	FALSE	1.11631686829888	NA
"manf"	1.138091275	0	FALSE	1.11594863576434	NA
"cela1.6_ChrAur2"	1.137932979	0	FALSE	1.11579341956233	NA
"creg2"	1.135718435	1	FALSE	1.11362196160467	NA
"pxdn"	1.135280339	0	FALSE	1.11319238917558	NA
"nmbb"	1.132538929	0	FALSE	1.1105043158929	NA
"cbln1"	1.130833927	0	FALSE	1.10883248631502	NA
"chid1"	1.130494228	0	FALSE	1.10849939647948	NA
"st3gal8"	1.129334525	0	FALSE	1.10736225659521	NA
"inhbab"	1.127779501	1	TRUE	1.10583748705387	NA
"wnt5a"	1.127496975	0	FALSE	1.10556045786369	NA
"hamp_ChrAur13"	1.127256366	4	FALSE	1.10532453013873	NA
"htra1a"	1.126658502	0	FALSE	1.10473829814678	NA
"adma"	1.124472271	0	FALSE	1.102594602333	NA
"lama5"	1.120618005	0	FALSE	1.09881532471348	NA
"zgc:113531"	1.12000007	0	FALSE	1.09820941222176	NA
"spx"	1.118091288	0	TRUE	1.09633776737599	NA
"lamb1b"	1.117837813	0	FALSE	1.0960892239712	NA
"ism1"	1.116445043	0	FALSE	1.09472355162525	NA
"cyb5d2"	1.11604748	0	FALSE	1.09433372358841	NA
"cetp"	1.115321178	1	FALSE	1.09362155247889	NA
"grnb"	1.114986234	0	FALSE	1.09329312513034	NA
"gdf11"	1.113763712	1	FALSE	1.09209438844896	NA
"ccl19a.2"	1.113119117	0	FALSE	1.09146233465269	NA
"lgals3b"	1.111367795	1	FALSE	1.0897450862741	NA
"olfm1b"	1.110098478	0	FALSE	1.08850046503359	NA
"adamtsl3"	1.108989469	0	FALSE	1.08741303284973	NA
"tgm8_ChrAur1"	1.108284832	0	FALSE	1.0867221052272	NA
"tgm2b"	1.105394934	0	FALSE	1.08388843291863	NA
"spock2_ChrAur2"	1.104430042	0	FALSE	1.0829423138026	NA
"tfpi2"	1.101190617	0	FALSE	1.0797659148715	NA
"wnt11"	1.099022876	0	FALSE	1.07764034931733	NA
"lgi2a"	1.098510826	0	FALSE	1.07713826173306	NA
"c8g"	1.097698549	0	TRUE	1.07634178834826	NA
"st3gal2"	1.095607301	0	FALSE	1.07429122755062	NA
"bmp5"	1.095073804	0	FALSE	1.07376811023797	NA
"lama2"	1.094281834	0	FALSE	1.07299154876132	NA
"tgfb2"	1.092885324	0	FALSE	1.0716222091806	NA
"hpse"	1.09278933	0	FALSE	1.07152808283442	NA
"ccn1l2"	1.090146436	0	FALSE	1.06893660883004	NA
"them6"	1.089421509	0	FALSE	1.0682257859686	NA
"fgl1"	1.089080503	0	FALSE	1.06789141456197	NA
"tnfrsf1b"	1.088536664	0	FALSE	1.06735815646268	NA
"olfml2a"	1.086015177	0	FALSE	1.06488572737061	NA
"naxe"	1.085793392	0	FALSE	1.06466825740698	NA
"pdgfab"	1.085507247	1	FALSE	1.06438767962785	NA
"nxpe3_ChrAur1"	1.084376846	0	FALSE	1.06327927164554	NA
"hmcn1"	1.083251558	0	FALSE	1.06217587718498	NA
"pnoca"	1.081500963	0	FALSE	1.06045934166192	NA
"fgf8a"	1.080387171	0	FALSE	1.05936721953584	NA
"twsg1a"	1.078486293	0	FALSE	1.05750332491029	NA
"fga"	1.077887161	0	FALSE	1.05691584958847	NA
"cart2"	1.076618324	0	FALSE	1.05567169900911	NA
"pdyn"	1.073737172	0	FALSE	1.05284660253885	NA
"srpx2"	1.07340737	0	FALSE	1.05252321714784	NA
"gatd1"	1.073227892	0	FALSE	1.05234723106162	NA
"tfa"	1.072386928	0	FALSE	1.05152262880946	NA
"c1qc"	1.071709993	0	FALSE	1.05085886421839	NA
"igfbp3_ChrAur1"	1.071323558	0	FALSE	1.05047994767581	NA
"grp"	1.069909517	0	FALSE	1.04909341817723	NA
"cfd"	1.069838407	1	FALSE	1.04902369168936	NA
"adamts17"	1.068554353	0	FALSE	1.04776462017108	NA
