"Gene_symbol"	"score_df_2"	"n_cor"	"is_deg"	"Ssec_norm"
"cpb1"	1.29350502590316	0	FALSE	1.22859637019535
"farp1_ChrAur1"	1.29203939779386	0	FALSE	1.2272042879544
"fgfbp3"	1.29202741601634	0	FALSE	1.22719290742779
"itih5"	1.2869429190053	1	FALSE	1.2223635527311
"col1a2"	1.27732234356601	0	FALSE	1.21322574203288
"fgf11a"	1.27658449008735	0	FALSE	1.21252491436893
"ccn2a"	1.2669777354518	8	FALSE	1.20340023094038
"st3gal1l3"	1.26370337728495	0	FALSE	1.20029018151812
"nmbb"	1.2561306691665	0	FALSE	1.1930974752506
"alkal2b_ChrAur1"	1.24923240127301	3	FALSE	1.18654536549853
"trh"	1.24908190247758	0	FALSE	1.18640241879938
"fam3a"	1.24831752519184	0	FALSE	1.18567639830474
"lamb1b"	1.24444995238561	0	FALSE	1.18200290201672
"dag1_ChrAur2"	1.23563311209543	0	FALSE	1.17362849468146
"tgfbi"	1.23388271708605	6	FALSE	1.17196593526974
"farp1_ChrAur2"	1.23142675314633	0	FALSE	1.16963321268943
"adma"	1.23074945564869	0	FALSE	1.16898990228051
"wnt7aa_ChrAur1"	1.22817652881138	0	FALSE	1.16654608605267
"f8"	1.22617750953375	0	FALSE	1.16464737844871
"f5"	1.22482499153161	2	FALSE	1.16336273039959
"hspg2"	1.22464492708951	1	FALSE	1.16319170167103
"tnca"	1.22182465832089	0	FALSE	1.16051295523966
"col22a1"	1.22165943404387	0	FALSE	1.16035602199011
"bmp7b"	1.22158029920409	0	FALSE	1.16028085817168
"scg3"	1.21811725968457	0	FALSE	1.15699159551067
"c1qb_ChrAur2"	1.21811535923988	0	FALSE	1.15698979043114
"b2m_ChrAur2"	1.21770414325355	0	FALSE	1.15659920944533
"qpct"	1.21535844565662	0	FALSE	1.15437121999384
"olfml1"	1.21417620951905	0	FALSE	1.15324830898982
"c8g"	1.21191125527351	0	TRUE	1.15109701115255
"igf2b"	1.20983443991023	0	FALSE	1.14912441130501
"adgrb2"	1.20691300646093	0	FALSE	1.14634957668148
"tfa"	1.20631507715723	0	FALSE	1.14578165173535
"fshb"	1.20446987844009	30	TRUE	1.14402904590795
"c6.2"	1.2038775200894	0	FALSE	1.14346641236194
"cbln1"	1.20314975643279	0	FALSE	1.14277516820829
"adcyap1b"	1.20263840976926	0	FALSE	1.14228948114705
"adamtsl4"	1.19718028431843	0	FALSE	1.13710524685134
"nell2a"	1.19530092740694	0	FALSE	1.13532019690293
"npy"	1.19503428689455	0	FALSE	1.13506693652968
"col11a1a_ChrAur2"	1.19472065424331	0	FALSE	1.13476904210393
"xylt2"	1.19469125066088	0	FALSE	1.1347411140063
"emilin1b"	1.19420899241508	0	FALSE	1.1342830556931
"rspo3"	1.19271177023773	0	FALSE	1.13286096478844
"tgm2a"	1.19097701699745	0	FALSE	1.1312132622349
"bmp1a_ChrAur2"	1.18872544506483	0	FALSE	1.12907467518015
"htra1a"	1.18665918324292	0	FALSE	1.1271120992926
"spock2_ChrAur2"	1.18648326470803	0	FALSE	1.12694500842778
"il1b_ChrAur1"	1.18382511894711	7	FALSE	1.1244202495997
"angptl1a_ChrAur1"	1.18277808741535	0	FALSE	1.12342575857444
"ccn1l2"	1.1815156186944	4	FALSE	1.12222664109365
"col28a1a"	1.18032392110343	0	FALSE	1.12109474341616
"spon2b"	1.17887196162403	0	FALSE	1.1197156439072
"adamts5"	1.17779984852928	0	FALSE	1.1186973299229
"egfl6"	1.17757580645767	0	FALSE	1.11848453038177
"spock3"	1.17601047046501	0	FALSE	1.11699774364326
"eys"	1.17351547918401	0	FALSE	1.11462795213095
"fam3c"	1.17171692017245	0	FALSE	1.11291964560803
"map4l"	1.16853277501585	0	FALSE	1.10989528226716
"fstl3"	1.16812445582327	0	FALSE	1.1095074527127
"pdgfrl"	1.16609979535998	0	FALSE	1.10758439060914
"fgf14_ChrAur1"	1.16503517930403	0	FALSE	1.10657319745891
"sparc"	1.16289156029736	0	FALSE	1.10453714620442
"col5a1_ChrAur1"	1.16048968601089	0	FALSE	1.10225579903457
"olfml2ba"	1.15942509162433	0	FALSE	1.10124462646635
"adamts17"	1.15865964717389	0	FALSE	1.10051759235781
"cart4"	1.15808671239336	0	FALSE	1.09997340769859
"bmp1a_ChrAur1"	1.15070748937628	0	FALSE	1.09296447736427
"pnoca"	1.14990514562704	0	FALSE	1.09220239558011
"sst7"	1.14642375058266	1	FALSE	1.08889569848262
"kcp"	1.14364879388406	1	FALSE	1.0862599903415
"dkk1a"	1.13841892604018	0	FALSE	1.08129255958482
"spx"	1.1379229998779	0	TRUE	1.08082151921725
"smpd1"	1.13303133955423	0	FALSE	1.07617532457746
"pcolce2b"	1.13185990968955	0	FALSE	1.07506267758277
"lgi2a"	1.13109748339357	0	FALSE	1.07433851017636
"dkk3a"	1.13077214355075	0	FALSE	1.0740294960311
"fgf12a"	1.13014382989552	0	FALSE	1.07343271143367
"il1fma"	1.12564780679878	6	FALSE	1.06916230076935
"ncanb"	1.12433408209433	0	FALSE	1.06791449935304
"sema3aa"	1.12361628301407	0	FALSE	1.06723271974889
"adgrl2b.1"	1.12308132603422	0	FALSE	1.06672460714747
"mmrn2a_ChrAur1"	1.1228372965815	1	FALSE	1.06649282320089
"col20a1"	1.11837422881118	1	FALSE	1.06225371415009
"clu"	1.11666255571088	1	FALSE	1.06062793356488
"tg_ChrAur1"	1.11654115724971	0	TRUE	1.06051262693232
"fndc5b_ChrAur1"	1.11228263035256	0	FALSE	1.05646779480299
"bdnf"	1.11116577467188	0	FALSE	1.05540698343555
"gal"	1.10911976619452	0	FALSE	1.05346364457074
"epd"	1.10867288359758	0	TRUE	1.05303918674065
"emid1"	1.10506529298886	0	FALSE	1.04961262662819
"prl"	1.10501848692027	4	FALSE	1.04956816930887
"lamc1"	1.10485681197601	0	FALSE	1.049414607285
"adamtsl2"	1.10256728936199	0	FALSE	1.04723997393087
"reln"	1.10048822979145	0	FALSE	1.04526524249138
"myoc_ChrAur2"	1.10008269859595	0	TRUE	1.04488006103107
"ccdc80"	1.09870354105066	0	FALSE	1.04357011022289
"ognb"	1.09750593534018	0	FALSE	1.04243260089795
"ggh"	1.09403179103019	0	FALSE	1.03913279068979
"sparcl1"	1.09381420757261	0	FALSE	1.03892612566658
"bmp6"	1.09097531921343	0	FALSE	1.03622969398395
"thbs4b"	1.08938839061618	0	FALSE	1.03472239816732
"cd74b"	1.08693859823954	0	FALSE	1.03239553745832
"creg2"	1.08618690493157	0	FALSE	1.03168156445382
"col12a1b"	1.08463372296164	0	TRUE	1.03020632184378
"cpe"	1.08259704153379	0	FALSE	1.028271841993
"rspo2"	1.07613101390299	1	FALSE	1.02213028249559
"mmp13a_ChrAur3"	1.07478843192497	0	FALSE	1.02085507187649
"tulp3"	1.0706941558037	0	FALSE	1.01696624834629
"nampt1"	1.06748517816871	0	FALSE	1.0139182986318
"fgf9"	1.06743386783182	0	FALSE	1.01386956307037
"st3gal2"	1.06717563423453	0	FALSE	1.01362428774948
"mmp2"	1.06709881680073	0	TRUE	1.01355132504857
"angptl2b"	1.06672650547987	0	FALSE	1.01319769647487
"prf1.5"	1.06622753115531	0	TRUE	1.01272376090314
"angpt2a"	1.06521135974976	0	FALSE	1.01175858142927
"ache"	1.06368715567142	0	FALSE	1.01031086258738
"luzp2"	1.06161853083493	0	FALSE	1.00834604226236
"igfbp6b"	1.05862021918988	0	FALSE	1.00549818722503
"c1ql1l2_ChrAur1"	1.05833648915173	0	FALSE	1.005228694886
"calub"	1.05151578806842	0	FALSE	0.998750259607176
"acp7"	1.0512980890654	0	FALSE	0.99854348483665
"tgm2b"	1.04999734551725	0	FALSE	0.997308013176463
"tgfb2"	1.04746955866309	0	FALSE	0.994907071787403
"selenop"	1.04698157571446	0	FALSE	0.994443576039495
"ntn5"	1.04586224990933	0	FALSE	0.993380418499547
"srpx2"	1.0452898673172	0	FALSE	0.992836758319671
"adamts12"	1.0444388545296	0	FALSE	0.99202844973107
"spon1a_ChrAur1"	1.04372437990172	0	FALSE	0.991349827756798
"lama5"	1.04212024188691	0	FALSE	0.989826186098806
"c1ql3a_ChrAur2"	1.03658814383438	0	FALSE	0.984571691179347
"adamts3"	1.03595533999844	0	FALSE	0.983970641720464
"spink4"	1.03449693191666	0	TRUE	0.982585417202849
"ccl19a.2"	1.03441288242519	0	FALSE	0.982505585352127
"tnr"	1.03364803927823	0	FALSE	0.981779122373393
"olfml3b_ChrAur1"	1.03250960795779	0	TRUE	0.980697818041365
"fgf20b"	1.02920314296353	0	FALSE	0.977557272926522
"cart2"	1.02882533131985	0	FALSE	0.977198420038634
"gdf11"	1.02728861376005	0	FALSE	0.975738815647327
"bglapl"	1.02476213556771	0	FALSE	0.973339117250856
"olfml3a"	1.01917880641196	0	FALSE	0.968035962027651
"otol1a_ChrAur1"	1.01828246323904	0	FALSE	0.967184597752565
"hmcn1"	1.01824655479095	0	FALSE	0.967150491206321
"ucmaa"	1.01593679285215	0	FALSE	0.964956634145701
"col27a1b_ChrAur3"	1.01544225630095	0	FALSE	0.964486913657905
"col27a1b_ChrAur2"	1.01376656847556	0	FALSE	0.962895312590551
"tgm8_ChrAur1"	1.01334292699251	0	FALSE	0.962492929624953
"bmp3"	1.01277062738059	0	FALSE	0.961949348261303
"plat"	1.01263126941814	0	FALSE	0.961816983343196
"c1ql1l2_ChrAur2"	1.01034202080612	0	FALSE	0.959642610241524
"loxl3b"	1.01013222445386	0	FALSE	0.959443341563238
"cxcl12a"	1.00714361135732	0	FALSE	0.956604698396959
"scube1"	1.00676690491629	0	FALSE	0.956246895252163
"fbln2_ChrAur1"	1.00587401845	0	FALSE	0.955398814224635
"angpt1"	1.0025537781633	0	FALSE	0.952245185067634
"crp1"	1.00068693910513	0	FALSE	0.950472024821113
"manba"	0.999882775860311	0	FALSE	0.949708214844465
"mdkb"	0.999867068345881	0	TRUE	0.949693295540073
"emilin1a_ChrAur1"	0.999658547908472	0	FALSE	0.949495238750666
"fgf10a"	0.999124823349787	0	FALSE	0.948988296726976
"col1a1a"	0.997317445418084	0	FALSE	0.947271613821232
"olfml3b_ChrAur2"	0.996470833537696	0	TRUE	0.946467485300369
"kitlgb"	0.994508709768403	0	FALSE	0.944603821771776
"ntn1a"	0.992869365701344	0	FALSE	0.943046740716846
"prss35"	0.992477549882783	0	FALSE	0.942674586389782
"creg1"	0.992090250198681	0	FALSE	0.942306721575547
"b2m_ChrAur1"	0.991034873241693	0	FALSE	0.941304303902189
"ifi30b"	0.991027988651477	0	FALSE	0.941297764783762
"cbln12_ChrAur1"	0.98839056574714	1	FALSE	0.938792688930133
"impg2a"	0.987235299820651	0	FALSE	0.937695394760051
"wnt7bb"	0.986410568170571	0	FALSE	0.936912048509838
"apoa1a"	0.985535100161021	0	FALSE	0.936080511873168
"spon1a_ChrAur2"	0.980366452298408	0	FALSE	0.931171229051951
"col8a2_ChrAur2"	0.974098079787266	0	TRUE	0.925217406252658
"wnt8b"	0.974014327436773	1	FALSE	0.925137856632247
"col4a6"	0.972908801592628	0	FALSE	0.924087806565124
"s100b"	0.972636405425915	0	FALSE	0.92382907935883
"efemp2a"	0.971778910073097	0	FALSE	0.923014613503009
"npnta"	0.96948122878516	0	FALSE	0.920832230880835
"postnb_ChrAur1"	0.969148949862081	0	FALSE	0.92051662586144
"nxph4"	0.96778013889137	0	FALSE	0.919216502432136
"c1qa"	0.965851341738174	0	TRUE	0.917384493175268
"col14a1a"	0.964072239738871	0	FALSE	0.9156946673031
"clec11a"	0.962480941698918	0	FALSE	0.914183221304334
"nog2"	0.959917058111096	0	FALSE	0.911747994531711
"olfm2a"	0.95928185101373	0	FALSE	0.911144662408126
"vwc2l"	0.957416474700352	0	FALSE	0.909372891505215
"gatd1"	0.955747541427302	0	FALSE	0.90778770604377
"angptl2a"	0.954988188060456	1	FALSE	0.907066457365551
"sst1.1"	0.951877458152487	0	FALSE	0.904111825263584
"pltp"	0.951049032088259	0	FALSE	0.903324969986563
"htra1b"	0.945937215119123	0	FALSE	0.89846966625939
"lamb1a"	0.944837261595919	0	FALSE	0.897424908891673
"tgfb5"	0.943726141328872	0	FALSE	0.896369545132269
"inhbaa_ChrAur2"	0.943712723701741	0	FALSE	0.896356800807617
"fbln7"	0.942608380418667	0	FALSE	0.895307873960126
"bmp16"	0.941625498378505	0	FALSE	0.894374313376525
"mmp9"	0.941509877985646	0	FALSE	0.894264494866243
"mmp13a_ChrAur1"	0.939430278920982	0	FALSE	0.892289251004686
"pcsk9"	0.937540700699588	0	TRUE	0.890494492656233
"ccka"	0.936948158358066	0	FALSE	0.889931684352128
"sost"	0.933563796599732	0	FALSE	0.886717151367369
"grna.1"	0.933439412628559	0	TRUE	0.886599009039018
"tgfb3_ChrAur1"	0.93329192857314	1	FALSE	0.886458925798891
"smtla"	0.93196780257721	0	FALSE	0.885201245032521
"ogna"	0.928820425132571	0	FALSE	0.882211804383523
"gldn"	0.92833912314284	0	FALSE	0.881754654341034
"col9a3"	0.927854528027688	0	FALSE	0.881294376423618
"abcb6a"	0.924350224805736	0	FALSE	0.877965920691064
"fgf12b"	0.923845029259723	0	FALSE	0.877486076081541
"col5a2b"	0.923801368164359	0	FALSE	0.877444605919301
"lpla"	0.923578187932797	0	FALSE	0.877232624970711
"fbln2_ChrAur3"	0.92288959673436	0	FALSE	0.876578587583916
"pomca_ChrAur2"	0.922563157733982	0	FALSE	0.876268529437312
"cga"	0.922395904949371	0	FALSE	0.876109669471588
"prg4b"	0.920684079852724	0	FALSE	0.874483744517272
"nid1a"	0.920518999838243	0	FALSE	0.87432694829111
"fgfbp1a"	0.916003910958502	0	FALSE	0.870038428573233
"ambp"	0.914033100034569	0	FALSE	0.868166513815271
"prss12"	0.913212784236486	0	FALSE	0.867387361827644
"inhbab"	0.912478072039108	0	FALSE	0.866689517814083
"tac1"	0.91170119931527	0	FALSE	0.865951628907974
"hapln4"	0.908104538201478	0	FALSE	0.862535449843542
"dipk2ab"	0.908046664375932	0	FALSE	0.862480480152221
