"Gene_symbol"	"score_df_1"	"n_cor"	"is_deg"	"Ssec_norm"
"adamts1"	1.08343536718682	0	FALSE	1.0273026718891
"tulp3"	1.08230542726312	0	FALSE	1.02623127405786
"fndc5b_ChrAur1"	1.08199351905915	0	FALSE	1.02593552579172
"cd74b"	1.08064921036757	0	FALSE	1.02466086562044
"inhbb_ChrAur1"	1.07848242664445	0	FALSE	1.02260634277987
"c1qtnf4"	1.07690697062871	0	FALSE	1.02111251100787
"col10a1b"	1.07588191795003	3	FALSE	1.02014056622231
"sema3c"	1.07364553323115	0	FALSE	1.01802004840771
"ntn4_ChrAur1"	1.07350034755797	0	FALSE	1.01788238479206
"fbln5"	1.07067829008525	0	FALSE	1.01520653787977
"cyb5d2"	1.06789832177994	0	FALSE	1.01257059949867
"frzb"	1.06658104249842	0	FALSE	1.01132156834599
"pomca_ChrAur1"	1.06619401049254	0	FALSE	1.0109545884358
"npnta"	1.06576005534748	0	FALSE	1.01054311647032
"c1qtnf5"	1.06525193733835	0	FALSE	1.01006132401253
"hmcn2"	1.0630496111276	0	FALSE	1.00797310013763
"optc"	1.05984110571171	0	FALSE	1.00493082711762
"ghra"	1.05753632267202	0	FALSE	1.00274545469347
"bglapl"	1.05616678335955	3	FALSE	1.00144687109766
"c1ql4l_ChrAur1"	1.05489325418949	0	FALSE	1.00023932336684
"hhipl1"	1.05419670241708	0	FALSE	0.999578859883205
"wnt7bb"	1.05334832778791	0	FALSE	0.998774439472256
"ccdc80"	1.05212461954802	0	FALSE	0.997614131453406
"pcolce2b"	1.05106192532266	0	FALSE	0.99660649532653
"emilin1b"	1.04822694853945	0	FALSE	0.993918398452143
"ccn1l2"	1.0480759664617	0	FALSE	0.993775238743149
"c1qtnf12"	1.04569654245732	0	FALSE	0.991519092496416
"bpifcl"	1.04568056160761	0	FALSE	0.991503939613186
"rln3a"	1.04277156141714	0	FALSE	0.988745654478047
"rln3b"	1.04182251825623	0	FALSE	0.987845781163524
"tnr"	1.04088755679633	0	FALSE	0.986959259978267
"st3gal8"	1.03948902039623	0	FALSE	0.985633181631491
"sparcl1"	1.03736575409139	0	FALSE	0.983619921575418
"olfml3a"	1.03696082983516	0	FALSE	0.983235976410865
"lum"	1.03613806093952	0	FALSE	0.982455835102544
"fgf16"	1.03399172148223	0	FALSE	0.980420697312109
"hapln1a"	1.0328246297605	0	FALSE	0.979314072514374
"chid1"	1.030646256276	0	FALSE	0.977248560376986
"fgf8a"	1.02975203451433	0	FALSE	0.976400668169618
"gpc1b"	1.02973633230822	0	FALSE	0.976385779493486
"ntn1a"	1.02916930330045	0	FALSE	0.975848128210943
"c1qa"	1.02735890752416	0	FALSE	0.974131528887636
"cga"	1.02715907979291	1	FALSE	0.973942054214344
"fbln7"	1.02684288089733	0	FALSE	0.973642237556964
"ca6"	1.02523702769211	0	FALSE	0.972119583471314
"fgfbp1a"	1.02511721084439	0	FALSE	0.972005974324403
"b3gat1a_ChrAur1"	1.02356221981572	0	FALSE	0.970531547250212
"elna"	1.02323757555889	0	FALSE	0.970223722785038
"adma"	1.02314302452146	0	FALSE	0.970134070428909
"hbegfa"	1.02254368610727	0	FALSE	0.969565783687576
"scube2"	1.01429778400134	0	FALSE	0.961747101076584
"mdkb"	1.01401757333932	0	FALSE	0.961481408105408
"dcn"	1.01401334895911	0	FALSE	0.961477402589981
"ccl19a.2"	1.01096070848438	0	FALSE	0.958582919161635
"sst1.1"	1.0107451780278	0	FALSE	0.958378555319892
"fgf14_ChrAur2"	1.00843453904086	0	FALSE	0.956187630344627
"col15a1b"	1.00628546021934	0	FALSE	0.954149895116194
"chga"	1.00348687483176	0	FALSE	0.951496304202288
"prss12"	1.00239709116678	0	FALSE	0.950462982137381
"tnca"	1.00141279145104	0	FALSE	0.949529678907171
"penka"	1.00131411576389	0	FALSE	0.949436115599077
"cbln12_ChrAur1"	1.00030858983593	0	FALSE	0.948482685884918
"angpt1"	1.00004141918232	0	FALSE	0.948229357320412
"prg4b"	0.99899171689989	0	FALSE	0.947234040024994
"ntn2"	0.995590603526013	0	FALSE	0.944009138049112
"tshba"	0.995026890693451	4	FALSE	0.943474631131018
"lama1"	0.992841293342623	0	FALSE	0.94140226939521
"gas6"	0.99272575231324	0	FALSE	0.941292714536846
"fbln1"	0.991672294327093	0	FALSE	0.940293836120405
"fgf18a"	0.990768978700324	0	FALSE	0.939437321200324
"tgm8_ChrAur1"	0.990560421928958	0	FALSE	0.939239569737751
"adamts15a_ChrAur2"	0.98983930510642	0	FALSE	0.93855581391717
"bglap"	0.989609005486155	0	FALSE	0.938337446100871
"pxdn"	0.986706560719142	0	FALSE	0.935585376753251
"tnfsf10_ChrAur1"	0.986609154989559	0	FALSE	0.935493017606329
"fbn2b"	0.984855260486754	0	FALSE	0.933829992230278
"lamb2"	0.983209170957541	0	FALSE	0.932269186461199
"fgf12a"	0.982861191575902	0	FALSE	0.931939235862071
"adgrl2b.1"	0.981703420833041	0	FALSE	0.930841449124072
"wnt7aa_ChrAur1"	0.977839798199478	1	FALSE	0.927178000454369
"adamtsl4"	0.975252394660844	0	FALSE	0.924724650075568
"scube3"	0.974384875573287	0	FALSE	0.923902077079011
"pdgfab"	0.973521797075553	0	FALSE	0.923083714605692
"inhbb_ChrAur2"	0.972474992059581	0	FALSE	0.922091144469601
"igfbp3_ChrAur1"	0.972430124277267	0	FALSE	0.922048601283317
"npy"	0.971869508395897	0	FALSE	0.921517030863634
"gsdf"	0.971450904255788	0	FALSE	0.921120114568835
"ndnf"	0.971103442827113	0	FALSE	0.920790655087571
"scube1"	0.970193856597326	0	FALSE	0.919928194443888
"sema3ab"	0.969687824387405	0	FALSE	0.919448379720224
"mgp"	0.968369415842058	0	FALSE	0.918198277810783
"pyyb"	0.968227369124613	0	FALSE	0.918063590521828
"col11a1a_ChrAur2"	0.967638992765872	0	FALSE	0.917505697892773
"tgfb3_ChrAur1"	0.96742292196232	0	FALSE	0.91730082169939
"pltp"	0.965289481661761	0	FALSE	0.91527791476146
"sfrp5"	0.964933172556663	0	FALSE	0.914940066001145
"col5a2a"	0.962723900902952	0	FALSE	0.912845256526096
"cbln12_ChrAur2"	0.959095558466254	0	FALSE	0.909404898206036
"agrp"	0.958967202572591	0	FALSE	0.909283192420434
"tnfrsf1b"	0.958068784954012	0	FALSE	0.908431321743151
"rbp4l_ChrAur1"	0.957455077508152	0	FALSE	0.907849410428471
"s100b"	0.955715494210773	0	FALSE	0.906199954795495
"emilin2a"	0.955645532291376	0	FALSE	0.906133617597261
"c1ql4a_ChrAur1"	0.954704339652184	0	FALSE	0.905241188069587
"calca"	0.952241260483989	0	FALSE	0.902905720826043
"npb"	0.951524428325769	0	FALSE	0.902226027681682
"creg1"	0.950449333040945	0	FALSE	0.90120663299319
"col14a1a"	0.94968980549448	1	FALSE	0.900486456505059
"clec11a"	0.948158900547239	0	FALSE	0.899034867614443
"selenop"	0.947506293989458	0	FALSE	0.898416072547561
"st3gal1l3"	0.94714378566238	0	FALSE	0.898072345746436
"cbln18_ChrAur2"	0.945998551581472	1	FALSE	0.896986446146988
"tnfsf10l"	0.943169899762609	0	FALSE	0.894304346541077
"c1qc"	0.940058406514961	0	FALSE	0.89135405949703
"gatd1"	0.939615381189481	0	FALSE	0.890933987276421
"fbln2_ChrAur2"	0.939592737533453	0	FALSE	0.890912516786309
"wnt4b"	0.937711020034364	0	FALSE	0.889128290912666
"bmp4"	0.936770280067784	0	FALSE	0.888236290604674
"lpla"	0.935898972916606	0	FALSE	0.887410125803754
"pdgfaa"	0.935478774386164	0	FALSE	0.887011697723851
"endouc"	0.933781222242678	0	FALSE	0.885402095614219
"proca1"	0.932610104479961	0	FALSE	0.884291653364341
"rspo2"	0.926923504885952	0	FALSE	0.878899676017268
"inhbaa_ChrAur2"	0.925196426749104	0	FALSE	0.877262077653508
"nrg3b"	0.923992742288919	0	FALSE	0.876120755984021
"gldn"	0.923418778127034	0	FALSE	0.875576528857114
"pnoca"	0.922937550939011	0	FALSE	0.875120234009249
"col4a3"	0.922394512097344	0	FALSE	0.87460532996432
"c1ql3a_ChrAur2"	0.92150761890495	0	FALSE	0.873764386633669
"anxa2a_ChrAur1"	0.919271458008059	0	FALSE	0.871644081044869
"lgi1b_ChrAur2"	0.918333896324991	0	FALSE	0.870755094353787
"psap"	0.916303938906572	0	FALSE	0.868830308858573
"zgc:113531"	0.915468456406265	0	FALSE	0.868038112636374
"bmp1a_ChrAur2"	0.91544082774032	0	FALSE	0.868011915409289
"cart4"	0.915280229378591	0	FALSE	0.867859637635181
"twsg1a"	0.914754969136179	0	FALSE	0.867361591081774
"olfml3b_ChrAur2"	0.914223725508653	0	FALSE	0.866857871141933
"col4a5_ChrAur1"	0.91400358195042	0	FALSE	0.866649133202946
"ism1"	0.911072364805531	0	FALSE	0.863869782171928
"mstnb"	0.901507184611665	0	FALSE	0.854800173159834
"fbln2_ChrAur3"	0.901503783264372	0	FALSE	0.854796948036058
"lgi2a"	0.89897429737078	0	FALSE	0.852398514593979
"lgals3b"	0.897903163984552	0	FALSE	0.851382876538449
"alkal2b_ChrAur1"	0.897629399870615	0	FALSE	0.851123296120242
"fgf24"	0.896949123943662	1	FALSE	0.850478265231879
"fgf2"	0.896905155499113	0	FALSE	0.850436574788745
"gdf15"	0.895962071946998	2	FALSE	0.849542352316188
"bmp3"	0.894786035420892	0	FALSE	0.848427246143639
"nxph4"	0.892262583154998	0	FALSE	0.846034533727513
"fetub"	0.890617139328573	0	FALSE	0.844474340207415
"fgf9"	0.888167234935026	0	FALSE	0.842151365154553
"olfml2a"	0.88664934189911	0	FALSE	0.84071211402923
"cart1"	0.884049744585299	0	TRUE	0.838247201633719
"pyya"	0.883547481074886	0	FALSE	0.837770960353559
"srpx2"	0.879879696655645	0	FALSE	0.834293203536756
"lamc2"	0.879570656914559	0	FALSE	0.834000175118677
"cd9a_ChrAur1"	0.876735353656241	0	FALSE	0.83131176868383
"sema3aa"	0.875889320895142	0	FALSE	0.830509568808964
"gpx3"	0.875295437583647	0	FALSE	0.829946454541914
"sema3d"	0.874742461365242	0	FALSE	0.8294221279749
"them6"	0.874509396458551	0	FALSE	0.829201138141433
"gdf11"	0.871639387994283	0	FALSE	0.826479824574438
"hyal1"	0.868907550334282	0	FALSE	0.823889523193957
"adamts10"	0.868007074463729	0	FALSE	0.823035700902561
"nxph2a"	0.867986131249258	0	FALSE	0.823015842754272
"npc2.1"	0.867645879072203	0	FALSE	0.822693219013907
"si:dkey-225n22.4"	0.866049448830175	0	FALSE	0.821179499688519
"ltbp3"	0.865448807491487	0	FALSE	0.820609977527097
"olfm3a"	0.864747534125332	0	FALSE	0.819945037075092
"gal"	0.863989127216905	0	TRUE	0.819225923164837
"adm2a_ChrAur1"	0.862332847176218	0	FALSE	0.817655454853827
"smoc1"	0.861429208039889	0	FALSE	0.816798633185189
"spx"	0.860979755823594	0	FALSE	0.816372467050438
"vtna"	0.860899112896998	0	FALSE	0.81629600222709
"cbln20_ChrAur2"	0.859017069643709	1	FALSE	0.814511467476545
"fgf20b"	0.857693454037501	1	FALSE	0.813256428283628
"bag6"	0.851439249053449	0	FALSE	0.807326253134056
"fgf11a"	0.851265090127574	0	FALSE	0.80716111736749
"zp3b_ChrAur1"	0.850868540291406	0	FALSE	0.806785112744999
"spon2a"	0.845736046480448	0	FALSE	0.801918533006937
"dkk3a"	0.845171320247371	0	FALSE	0.801383065192524
"col8a2_ChrAur1"	0.837646177154029	0	FALSE	0.794247799130266
"olfm2a"	0.837606671464541	0	FALSE	0.794210340227229
"bmp7b"	0.821402726328326	0	FALSE	0.778845920126378
"tac4"	0.819255621459599	0	FALSE	0.776810056580409
"colec11"	0.816933096839818	0	FALSE	0.774607861765942
"pnocb"	0.815203118122873	0	FALSE	0.772967513100895
"pdyn"	0.81512080335202	0	FALSE	0.772889463051401
"net1_ChrAur1"	0.808123596809499	0	FALSE	0.766254781191645
"c1ql4a_ChrAur2"	0.805062245431425	0	FALSE	0.763352038171125
"col8a2_ChrAur2"	0.803490763777756	0	FALSE	0.76186197484983
"spink4"	0.794154828083914	0	FALSE	0.753009733199484
"tgm8_ChrAur2"	0.777452487970123	0	FALSE	0.737172739922949
"adamts5"	0.760634388449545	0	FALSE	0.721225984724762
"cela1.6_ChrAur2"	0.753188633455825	0	FALSE	0.714165993671358
"egfl6"	0.752434621933902	0	FALSE	0.713451047423002
